timestamp,day,emptyspots,maxspots,lot,occupiedspots,time,date
2012-12-15 09:05:04,Saturday,27,28,B,1,09:05:04,2012-12-15
2013-03-18 13:35:09,Monday,0,40,C,40,13:35:09,2013-03-18
2012-12-22 15:45:12,Saturday,28,28,B,0,15:45:12,2012-12-22
2013-03-22 13:25:08,Friday,2,40,C,38,13:25:08,2013-03-22
2012-12-21 15:20:11,Friday,11,28,B,17,15:20:11,2012-12-21
2012-11-20 15:24:41,Tuesday,29,100,A,71,15:24:41,2012-11-20
2013-03-15 12:25:07,Friday,6,40,C,34,12:25:07,2013-03-15
2013-03-16 09:00:03,Saturday,24,40,C,16,09:00:03,2013-03-16
2013-03-02 06:55:01,Saturday,40,40,C,0,06:55:01,2013-03-02
2012-12-28 09:50:05,Friday,28,28,B,0,09:50:05,2012-12-28
2013-03-17 14:05:09,Sunday,40,40,C,0,14:05:09,2013-03-17
2012-11-11 17:34:16,Sunday,90,100,A,10,17:34:16,2012-11-11
2012-12-26 16:15:12,Wednesday,28,28,B,0,16:15:12,2012-12-26
2012-12-26 20:10:17,Wednesday,26,28,B,2,20:10:17,2012-12-26
2012-12-19 18:40:15,Wednesday,5,28,B,23,18:40:15,2012-12-19
2013-03-15 10:00:04,Friday,0,40,C,40,10:00:04,2013-03-15
2012-12-08 19:20:16,Saturday,28,28,B,0,19:20:16,2012-12-08
2012-12-14 17:45:14,Friday,4,28,B,24,17:45:14,2012-12-14
2013-03-20 13:30:08,Wednesday,0,40,C,40,13:30:08,2013-03-20
2013-03-10 09:10:03,Sunday,40,40,C,0,09:10:03,2013-03-10
2013-03-21 13:50:09,Thursday,0,40,C,40,13:50:09,2013-03-21
2012-12-24 20:20:16,Monday,28,28,B,0,20:20:16,2012-12-24
2012-12-23 16:25:12,Sunday,28,28,B,0,16:25:12,2012-12-23
2012-12-08 17:10:13,Saturday,28,28,B,0,17:10:13,2012-12-08
2013-03-22 09:00:03,Friday,5,40,C,35,09:00:03,2013-03-22
2013-03-16 12:00:07,Saturday,33,40,C,7,12:00:07,2013-03-16
2012-12-18 16:30:12,Tuesday,0,28,B,28,16:30:12,2012-12-18
2012-11-11 19:14:20,Sunday,97,100,A,3,19:14:20,2012-11-11
2013-03-03 15:25:10,Sunday,40,40,C,0,15:25:10,2013-03-03
2012-12-18 15:55:12,Tuesday,0,28,B,28,15:55:12,2012-12-18
2012-12-19 18:25:14,Wednesday,4,28,B,24,18:25:14,2012-12-19
2013-03-14 14:41:02,Thursday,0,40,C,40,14:41:02,2013-03-14
2012-12-13 11:45:07,Thursday,0,28,B,28,11:45:07,2012-12-13
2012-12-16 15:45:12,Sunday,1,28,B,27,15:45:12,2012-12-16
2013-03-18 08:25:02,Monday,0,40,C,40,08:25:02,2013-03-18
2013-03-10 15:30:11,Sunday,40,40,C,0,15:30:11,2013-03-10
2012-11-08 08:45:31,Thursday,7,100,A,93,08:45:31,2012-11-08
2012-12-24 14:05:09,Monday,28,28,B,0,14:05:09,2012-12-24
2013-03-14 12:45:59,Thursday,3,40,C,37,12:45:59,2013-03-14
2013-03-14 11:35:58,Thursday,1,40,C,39,11:35:58,2013-03-14
2012-12-12 14:30:10,Wednesday,1,28,B,27,14:30:10,2012-12-12
2013-03-14 13:51:01,Thursday,1,40,C,39,13:51:01,2013-03-14
2013-03-14 12:30:59,Thursday,0,40,C,40,12:30:59,2013-03-14
2012-12-11 20:36:13,Tuesday,7,28,B,21,20:36:13,2012-12-11
2012-12-23 12:50:08,Sunday,28,28,B,0,12:50:08,2012-12-23
2012-12-14 20:10:17,Friday,6,28,B,22,20:10:17,2012-12-14
2012-12-14 15:40:12,Friday,0,28,B,28,15:40:12,2012-12-14
2013-03-11 12:50:08,Monday,4,40,C,36,12:50:08,2013-03-11
2012-12-20 20:15:15,Thursday,4,28,B,24,20:15:15,2012-12-20
2012-12-08 09:00:04,Saturday,28,28,B,0,09:00:04,2012-12-08
2012-12-13 19:45:16,Thursday,0,28,B,28,19:45:16,2012-12-13
2013-03-12 12:50:07,Tuesday,1,40,C,39,12:50:07,2013-03-12
2012-12-29 10:20:05,Saturday,28,28,B,0,10:20:05,2012-12-29
2013-03-02 10:20:05,Saturday,27,40,C,13,10:20:05,2013-03-02
2012-12-15 13:25:09,Saturday,27,28,B,1,13:25:09,2012-12-15
2012-12-28 08:55:04,Friday,28,28,B,0,08:55:04,2012-12-28
2013-03-16 09:50:04,Saturday,20,40,C,20,09:50:04,2013-03-16
2012-12-29 11:05:33,Saturday,28,28,B,0,11:05:33,2012-12-29
2012-11-11 16:19:13,Sunday,93,100,A,7,16:19:13,2012-11-11
2012-11-07 13:49:39,Wednesday,32,100,A,68,13:49:39,2012-11-07
2012-11-06 13:03:29,Tuesday,52,100,A,48,13:03:29,2012-11-06
2012-12-16 11:35:07,Sunday,28,28,B,0,11:35:07,2012-12-16
2012-12-25 14:10:09,Tuesday,28,28,B,0,14:10:09,2012-12-25
2012-12-14 11:30:07,Friday,1,28,B,27,11:30:07,2012-12-14
2013-03-02 12:40:07,Saturday,34,40,C,6,12:40:07,2013-03-02
2013-03-21 06:40:00,Thursday,40,40,C,0,06:40:00,2013-03-21
2012-11-10 06:17:38,Saturday,100,100,A,0,06:17:38,2012-11-10
2012-11-20 18:09:42,Tuesday,0,100,A,100,18:09:42,2012-11-20
2012-11-06 11:58:26,Tuesday,24,100,A,76,11:58:26,2012-11-06
2012-12-27 10:55:06,Thursday,26,28,B,2,10:55:06,2012-12-27
2012-11-20 12:54:41,Tuesday,58,100,A,42,12:54:41,2012-11-20
2012-12-23 14:55:11,Sunday,28,28,B,0,14:55:11,2012-12-23
2012-12-21 12:25:07,Friday,6,28,B,22,12:25:07,2012-12-21
2012-12-14 18:30:15,Friday,6,28,B,22,18:30:15,2012-12-14
2012-12-15 13:00:09,Saturday,25,28,B,3,13:00:09,2012-12-15
2013-03-14 17:26:05,Thursday,1,40,C,39,17:26:05,2013-03-14
2012-12-23 17:30:13,Sunday,28,28,B,0,17:30:13,2012-12-23
2012-12-13 15:10:11,Thursday,0,28,B,28,15:10:11,2012-12-13
2012-12-23 17:35:13,Sunday,28,28,B,0,17:35:13,2012-12-23
2013-03-17 14:25:09,Sunday,40,40,C,0,14:25:09,2013-03-17
2013-03-03 14:05:09,Sunday,40,40,C,0,14:05:09,2013-03-03
2012-12-19 20:00:16,Wednesday,2,28,B,26,20:00:16,2012-12-19
2012-11-06 10:23:22,Tuesday,7,100,A,93,10:23:22,2012-11-06
2012-11-09 07:01:32,Friday,94,100,A,6,07:01:32,2012-11-09
2012-12-22 19:25:16,Saturday,28,28,B,0,19:25:16,2012-12-22
2012-12-17 14:20:11,Monday,0,28,B,28,14:20:11,2012-12-17
2012-12-20 20:20:15,Thursday,5,28,B,23,20:20:15,2012-12-20
2013-03-14 14:06:01,Thursday,0,40,C,40,14:06:01,2013-03-14
2013-03-21 18:05:14,Thursday,7,40,C,33,18:05:14,2013-03-21
2012-11-11 09:13:53,Sunday,100,100,A,0,09:13:53,2012-11-11
2012-12-18 10:55:06,Tuesday,0,28,B,28,10:55:06,2012-12-18
2013-03-09 12:05:07,Saturday,32,40,C,8,12:05:07,2013-03-09
2012-12-24 16:15:11,Monday,28,28,B,0,16:15:11,2012-12-24
2012-12-21 12:00:07,Friday,3,28,B,25,12:00:07,2012-12-21
2013-03-15 10:45:05,Friday,1,40,C,39,10:45:05,2013-03-15
2013-03-10 18:05:14,Sunday,40,40,C,0,18:05:14,2013-03-10
2013-03-16 16:40:12,Saturday,36,40,C,4,16:40:12,2013-03-16
2012-12-20 16:30:11,Thursday,3,28,B,25,16:30:11,2012-12-20
2013-03-11 18:20:14,Monday,8,40,C,32,18:20:14,2013-03-11
2013-03-06 18:25:14,Wednesday,2,40,C,38,18:25:14,2013-03-06
2012-12-24 12:05:07,Monday,28,28,B,0,12:05:07,2012-12-24
2012-12-08 17:20:13,Saturday,28,28,B,0,17:20:13,2012-12-08
2013-03-06 12:20:07,Wednesday,5,40,C,35,12:20:07,2013-03-06
2012-12-15 15:05:12,Saturday,26,28,B,2,15:05:12,2012-12-15
2012-11-10 06:22:38,Saturday,99,100,A,1,06:22:38,2012-11-10
2013-03-18 08:10:02,Monday,0,40,C,40,08:10:02,2013-03-18
2013-03-09 09:15:03,Saturday,33,40,C,7,09:15:03,2013-03-09
2012-11-07 11:29:32,Wednesday,25,100,A,75,11:29:32,2012-11-07
2013-03-11 10:25:05,Monday,1,40,C,39,10:25:05,2013-03-11
2012-12-29 13:40:36,Saturday,28,28,B,0,13:40:36,2012-12-29
2012-12-14 15:25:12,Friday,0,28,B,28,15:25:12,2012-12-14
2013-03-09 11:50:06,Saturday,32,40,C,8,11:50:06,2013-03-09
2013-03-15 07:30:01,Friday,22,40,C,18,07:30:01,2013-03-15
2013-03-15 10:30:05,Friday,0,40,C,40,10:30:05,2013-03-15
2012-12-17 14:45:11,Monday,0,28,B,28,14:45:11,2012-12-17
2013-03-19 10:25:05,Tuesday,0,40,C,40,10:25:05,2013-03-19
2012-12-07 17:47:26,Friday,3,28,B,25,17:47:26,2012-12-07
2013-03-09 09:10:03,Saturday,34,40,C,6,09:10:03,2013-03-09
2013-03-14 12:35:59,Thursday,0,40,C,40,12:35:59,2013-03-14
2012-12-25 18:55:14,Tuesday,28,28,B,0,18:55:14,2012-12-25
2013-03-18 13:55:09,Monday,0,40,C,40,13:55:09,2013-03-18
2013-03-10 17:10:13,Sunday,40,40,C,0,17:10:13,2013-03-10
2013-03-20 08:00:02,Wednesday,4,40,C,36,08:00:02,2013-03-20
2013-03-19 07:55:02,Tuesday,0,40,C,40,07:55:02,2013-03-19
2012-12-15 14:25:11,Saturday,26,28,B,2,14:25:11,2012-12-15
2012-12-15 12:55:09,Saturday,26,28,B,2,12:55:09,2012-12-15
2013-03-17 18:05:14,Sunday,40,40,C,0,18:05:14,2013-03-17
2012-12-08 07:45:02,Saturday,28,28,B,0,07:45:02,2012-12-08
2013-03-03 18:05:14,Sunday,40,40,C,0,18:05:14,2013-03-03
2012-11-11 17:29:15,Sunday,90,100,A,10,17:29:15,2012-11-11
2013-03-21 18:20:14,Thursday,7,40,C,33,18:20:14,2013-03-21
2012-12-13 09:35:04,Thursday,0,28,B,28,09:35:04,2012-12-13
2012-12-29 15:05:38,Saturday,28,28,B,0,15:05:38,2012-12-29
2012-11-09 15:21:57,Friday,22,100,A,78,15:21:57,2012-11-09
2012-12-28 13:35:09,Friday,28,28,B,0,13:35:09,2012-12-28
2012-12-17 17:10:14,Monday,1,28,B,27,17:10:14,2012-12-17
2013-03-14 10:15:56,Thursday,2,40,C,38,10:15:56,2013-03-14
2012-12-23 19:35:16,Sunday,28,28,B,0,19:35:16,2012-12-23
2013-03-16 07:05:01,Saturday,40,40,C,0,07:05:01,2013-03-16
2012-11-07 10:59:30,Wednesday,6,100,A,94,10:59:30,2012-11-07
2013-03-18 17:45:13,Monday,13,40,C,27,17:45:13,2013-03-18
2013-03-22 08:40:03,Friday,5,40,C,35,08:40:03,2013-03-22
2012-12-14 14:05:10,Friday,2,28,B,26,14:05:10,2012-12-14
2013-03-13 17:35:13,Wednesday,2,40,C,38,17:35:13,2013-03-13
2013-03-19 09:10:03,Tuesday,0,40,C,40,09:10:03,2013-03-19
2012-12-11 17:56:10,Tuesday,0,28,B,28,17:56:10,2012-12-11
2013-03-19 18:00:13,Tuesday,5,40,C,35,18:00:13,2013-03-19
2012-12-13 13:45:09,Thursday,0,28,B,28,13:45:09,2012-12-13
2013-03-09 08:40:03,Saturday,38,40,C,2,08:40:03,2013-03-09
2012-11-08 18:25:58,Thursday,26,100,A,74,18:25:58,2012-11-08
2012-11-09 10:56:44,Friday,6,100,A,94,10:56:44,2012-11-09
2012-12-22 13:05:09,Saturday,27,28,B,1,13:05:09,2012-12-22
2012-12-24 19:15:15,Monday,28,28,B,0,19:15:15,2012-12-24
2012-12-08 07:55:03,Saturday,28,28,B,0,07:55:03,2012-12-08
2012-12-16 12:30:08,Sunday,18,28,B,10,12:30:08,2012-12-16
2013-03-02 08:50:03,Saturday,23,40,C,17,08:50:03,2013-03-02
2012-12-13 16:15:12,Thursday,0,28,B,28,16:15:12,2012-12-13
2012-12-20 14:05:09,Thursday,0,28,B,28,14:05:09,2012-12-20
2013-03-09 17:10:12,Saturday,38,40,C,2,17:10:12,2013-03-09
2012-12-27 12:30:08,Thursday,26,28,B,2,12:30:08,2012-12-27
2012-11-10 14:48:02,Saturday,71,100,A,29,14:48:02,2012-11-10
2012-11-11 14:54:09,Sunday,93,100,A,7,14:54:09,2012-11-11
2013-03-03 16:05:11,Sunday,40,40,C,0,16:05:11,2013-03-03
2013-03-17 11:50:06,Sunday,40,40,C,0,11:50:06,2013-03-17
2012-11-07 08:59:24,Wednesday,8,100,A,92,08:59:24,2012-11-07
2012-12-24 08:50:04,Monday,28,28,B,0,08:50:04,2012-12-24
2012-11-10 07:37:41,Saturday,99,100,A,1,07:37:41,2012-11-10
2012-12-17 12:30:08,Monday,3,28,B,25,12:30:08,2012-12-17
2012-12-07 20:37:29,Friday,11,28,B,17,20:37:29,2012-12-07
2013-03-19 06:40:00,Tuesday,40,40,C,0,06:40:00,2013-03-19
2013-03-09 13:15:08,Saturday,35,40,C,5,13:15:08,2013-03-09
2013-03-22 08:30:02,Friday,9,40,C,31,08:30:02,2013-03-22
2012-12-23 20:10:17,Sunday,28,28,B,0,20:10:17,2012-12-23
2012-12-29 11:15:33,Saturday,28,28,B,0,11:15:33,2012-12-29
2012-11-10 07:12:40,Saturday,99,100,A,1,07:12:40,2012-11-10
2013-03-17 16:20:12,Sunday,40,40,C,0,16:20:12,2013-03-17
2013-03-11 16:40:12,Monday,6,40,C,34,16:40:12,2013-03-11
2012-12-26 10:25:06,Wednesday,28,28,B,0,10:25:06,2012-12-26
2012-11-06 15:13:35,Tuesday,9,100,A,91,15:13:35,2012-11-06
2012-12-27 14:40:10,Thursday,25,28,B,3,14:40:10,2012-12-27
2012-12-23 13:35:09,Sunday,28,28,B,0,13:35:09,2012-12-23
2013-03-21 16:10:11,Thursday,7,40,C,33,16:10:11,2013-03-21
2013-03-05 18:25:14,Tuesday,3,40,C,37,18:25:14,2013-03-05
2013-03-17 18:15:14,Sunday,40,40,C,0,18:15:14,2013-03-17
2012-12-12 19:35:16,Wednesday,0,28,B,28,19:35:16,2012-12-12
2012-12-24 14:45:10,Monday,28,28,B,0,14:45:10,2012-12-24
2013-03-15 13:00:08,Friday,1,40,C,39,13:00:08,2013-03-15
2012-12-16 14:40:11,Sunday,0,28,B,28,14:40:11,2012-12-16
2013-03-03 06:55:01,Sunday,40,40,C,0,06:55:01,2013-03-03
2012-12-29 13:30:36,Saturday,28,28,B,0,13:30:36,2012-12-29
2012-12-14 16:35:13,Friday,3,28,B,25,16:35:13,2012-12-14
2012-12-21 13:55:09,Friday,14,28,B,14,13:55:09,2012-12-21
2013-03-19 16:10:11,Tuesday,1,40,C,39,16:10:11,2013-03-19
2013-03-17 16:55:12,Sunday,40,40,C,0,16:55:12,2013-03-17
2012-11-10 15:28:04,Saturday,71,100,A,29,15:28:04,2012-11-10
2012-12-25 12:20:07,Tuesday,28,28,B,0,12:20:07,2012-12-25
2013-03-14 14:51:02,Thursday,1,40,C,39,14:51:02,2013-03-14
2013-03-06 14:15:09,Wednesday,0,40,C,40,14:15:09,2013-03-06
2012-11-08 18:20:58,Thursday,34,100,A,66,18:20:58,2012-11-08
2012-12-23 08:35:03,Sunday,28,28,B,0,08:35:03,2012-12-23
2012-12-23 16:15:12,Sunday,28,28,B,0,16:15:12,2012-12-23
2013-03-22 09:10:03,Friday,3,40,C,37,09:10:03,2013-03-22
2013-03-02 16:10:11,Saturday,34,40,C,6,16:10:11,2013-03-02
2013-03-19 09:45:04,Tuesday,2,40,C,38,09:45:04,2013-03-19
2013-03-19 08:05:02,Tuesday,1,40,C,39,08:05:02,2013-03-19
2012-12-22 15:35:12,Saturday,28,28,B,0,15:35:12,2012-12-22
2012-12-13 14:30:10,Thursday,0,28,B,28,14:30:10,2012-12-13
2013-03-05 16:35:12,Tuesday,1,40,C,39,16:35:12,2013-03-05
2013-03-17 08:40:03,Sunday,40,40,C,0,08:40:03,2013-03-17
2013-03-06 12:10:07,Wednesday,2,40,C,38,12:10:07,2013-03-06
2012-11-08 17:40:56,Thursday,29,100,A,71,17:40:56,2012-11-08
2013-03-02 07:40:01,Saturday,40,40,C,0,07:40:01,2013-03-02
2013-03-21 15:00:10,Thursday,1,40,C,39,15:00:10,2013-03-21
2012-12-14 08:20:03,Friday,18,28,B,10,08:20:03,2012-12-14
2012-12-24 08:40:03,Monday,27,28,B,1,08:40:03,2012-12-24
2012-11-10 14:13:00,Saturday,72,100,A,28,14:13:00,2012-11-10
2013-03-18 17:10:13,Monday,5,40,C,35,17:10:13,2013-03-18
2013-03-09 15:50:11,Saturday,36,40,C,4,15:50:11,2013-03-09
2012-12-29 17:35:41,Saturday,28,28,B,0,17:35:41,2012-12-29
2013-03-11 14:00:09,Monday,0,40,C,40,14:00:09,2013-03-11
2012-12-18 17:35:14,Tuesday,1,28,B,27,17:35:14,2012-12-18
2012-12-26 13:30:09,Wednesday,27,28,B,1,13:30:09,2012-12-26
2013-03-22 08:20:02,Friday,10,40,C,30,08:20:02,2013-03-22
2013-03-17 07:00:01,Sunday,40,40,C,0,07:00:01,2013-03-17
2012-11-08 16:55:54,Thursday,16,100,A,84,16:55:54,2012-11-08
2013-03-17 14:45:10,Sunday,40,40,C,0,14:45:10,2013-03-17
2012-12-16 16:35:13,Sunday,0,28,B,28,16:35:13,2012-12-16
2012-12-12 17:25:13,Wednesday,1,28,B,27,17:25:13,2012-12-12
2012-12-11 15:31:07,Tuesday,1,28,B,27,15:31:07,2012-12-11
2013-03-06 08:10:02,Wednesday,0,40,C,40,08:10:02,2013-03-06
2012-12-24 19:00:15,Monday,28,28,B,0,19:00:15,2012-12-24
2012-12-15 14:55:11,Saturday,26,28,B,2,14:55:11,2012-12-15
2012-12-29 16:00:39,Saturday,28,28,B,0,16:00:39,2012-12-29
2013-03-02 17:25:13,Saturday,36,40,C,4,17:25:13,2013-03-02
2013-03-19 08:50:03,Tuesday,0,40,C,40,08:50:03,2013-03-19
2012-11-11 16:24:13,Sunday,93,100,A,7,16:24:13,2012-11-11
2012-12-25 19:35:15,Tuesday,28,28,B,0,19:35:15,2012-12-25
2013-03-12 13:45:09,Tuesday,0,40,C,40,13:45:09,2013-03-12
2013-03-12 07:00:01,Tuesday,36,40,C,4,07:00:01,2013-03-12
2012-12-28 08:35:03,Friday,28,28,B,0,08:35:03,2012-12-28
2013-03-18 11:20:06,Monday,2,40,C,38,11:20:06,2013-03-18
2012-12-20 13:10:08,Thursday,2,28,B,26,13:10:08,2012-12-20
2013-03-11 16:50:12,Monday,10,40,C,30,16:50:12,2013-03-11
2013-03-19 15:40:11,Tuesday,0,40,C,40,15:40:11,2013-03-19
2013-03-03 06:50:00,Sunday,40,40,C,0,06:50:00,2013-03-03
2012-12-22 18:20:15,Saturday,28,28,B,0,18:20:15,2012-12-22
2012-12-22 15:20:11,Saturday,28,28,B,0,15:20:11,2012-12-22
2013-03-12 08:50:03,Tuesday,0,40,C,40,08:50:03,2013-03-12
2012-12-12 19:20:15,Wednesday,0,28,B,28,19:20:15,2012-12-12
2013-03-11 11:40:06,Monday,3,40,C,37,11:40:06,2013-03-11
2013-03-19 13:45:09,Tuesday,0,40,C,40,13:45:09,2013-03-19
2012-12-19 17:00:13,Wednesday,0,28,B,28,17:00:13,2012-12-19
2012-11-11 08:43:52,Sunday,100,100,A,0,08:43:52,2012-11-11
2012-12-08 12:20:07,Saturday,27,28,B,1,12:20:07,2012-12-08
2012-12-22 19:10:16,Saturday,28,28,B,0,19:10:16,2012-12-22
2012-12-22 16:40:13,Saturday,28,28,B,0,16:40:13,2012-12-22
2013-03-14 10:45:57,Thursday,0,40,C,40,10:45:57,2013-03-14
2013-03-20 07:25:01,Wednesday,23,40,C,17,07:25:01,2013-03-20
2013-03-14 14:46:02,Thursday,0,40,C,40,14:46:02,2013-03-14
2012-11-08 16:45:54,Thursday,16,100,A,84,16:45:54,2012-11-08
2012-12-18 18:55:15,Tuesday,0,28,B,28,18:55:15,2012-12-18
2013-03-02 14:30:10,Saturday,34,40,C,6,14:30:10,2013-03-02
2012-12-22 10:10:05,Saturday,28,28,B,0,10:10:05,2012-12-22
2013-03-14 12:15:59,Thursday,4,40,C,36,12:15:59,2013-03-14
2012-11-08 14:30:47,Thursday,27,100,A,73,14:30:47,2012-11-08
2012-11-07 10:04:27,Wednesday,5,100,A,95,10:04:27,2012-11-07
2012-12-20 15:10:10,Thursday,0,28,B,28,15:10:10,2012-12-20
2012-12-18 15:40:11,Tuesday,0,28,B,28,15:40:11,2012-12-18
2012-12-24 14:50:10,Monday,28,28,B,0,14:50:10,2012-12-24
2012-12-15 13:55:10,Saturday,26,28,B,2,13:55:10,2012-12-15
2012-12-08 08:00:03,Saturday,28,28,B,0,08:00:03,2012-12-08
2012-12-26 12:05:07,Wednesday,27,28,B,1,12:05:07,2012-12-26
2012-12-21 16:00:11,Friday,14,28,B,14,16:00:11,2012-12-21
2012-12-12 19:10:15,Wednesday,0,28,B,28,19:10:15,2012-12-12
2013-03-14 12:50:59,Thursday,0,40,C,40,12:50:59,2013-03-14
2013-03-16 16:10:12,Saturday,37,40,C,3,16:10:12,2013-03-16
2013-03-12 14:40:10,Tuesday,0,40,C,40,14:40:10,2013-03-12
2012-12-20 19:40:15,Thursday,0,28,B,28,19:40:15,2012-12-20
2013-03-05 09:35:04,Tuesday,0,40,C,40,09:35:04,2013-03-05
2013-03-17 09:55:04,Sunday,40,40,C,0,09:55:04,2013-03-17
2012-12-27 14:05:10,Thursday,26,28,B,2,14:05:10,2012-12-27
2012-12-24 18:55:14,Monday,28,28,B,0,18:55:14,2012-12-24
2012-11-08 17:20:55,Thursday,21,100,A,79,17:20:55,2012-11-08
2013-03-13 10:20:05,Wednesday,0,40,C,40,10:20:05,2013-03-13
2013-03-19 07:00:01,Tuesday,39,40,C,1,07:00:01,2013-03-19
2012-12-12 13:30:09,Wednesday,3,28,B,25,13:30:09,2012-12-12
2013-03-13 18:25:14,Wednesday,5,40,C,35,18:25:14,2013-03-13
2012-12-14 12:40:08,Friday,6,28,B,22,12:40:08,2012-12-14
2012-11-11 16:54:14,Sunday,90,100,A,10,16:54:14,2012-11-11
2012-12-28 20:30:17,Friday,28,28,B,0,20:30:17,2012-12-28
2012-12-16 12:20:08,Sunday,21,28,B,7,12:20:08,2012-12-16
2012-12-24 16:45:12,Monday,28,28,B,0,16:45:12,2012-12-24
2013-03-19 08:10:02,Tuesday,1,40,C,39,08:10:02,2013-03-19
2013-03-13 17:00:12,Wednesday,2,40,C,38,17:00:12,2013-03-13
2013-03-22 13:10:08,Friday,1,40,C,39,13:10:08,2013-03-22
2012-12-28 14:05:10,Friday,27,28,B,1,14:05:10,2012-12-28
2013-03-05 11:25:06,Tuesday,8,40,C,32,11:25:06,2013-03-05
2012-12-20 11:55:06,Thursday,2,28,B,26,11:55:06,2012-12-20
2013-03-15 15:35:11,Friday,0,40,C,40,15:35:11,2013-03-15
2012-12-23 15:35:11,Sunday,28,28,B,0,15:35:11,2012-12-23
2012-12-28 14:35:10,Friday,28,28,B,0,14:35:10,2012-12-28
2012-12-26 09:50:05,Wednesday,28,28,B,0,09:50:05,2012-12-26
2012-12-26 09:30:05,Wednesday,28,28,B,0,09:30:05,2012-12-26
2013-03-02 08:35:03,Saturday,31,40,C,9,08:35:03,2013-03-02
2013-03-18 18:05:14,Monday,14,40,C,26,18:05:14,2013-03-18
2012-12-16 17:20:14,Sunday,0,28,B,28,17:20:14,2012-12-16
2013-03-03 12:35:07,Sunday,39,40,C,1,12:35:07,2013-03-03
2012-11-10 13:32:58,Saturday,72,100,A,28,13:32:58,2012-11-10
2012-12-18 16:20:12,Tuesday,0,28,B,28,16:20:12,2012-12-18
2012-12-23 07:50:02,Sunday,28,28,B,0,07:50:02,2012-12-23
2012-12-08 13:25:09,Saturday,25,28,B,3,13:25:09,2012-12-08
2012-11-10 11:52:53,Saturday,37,100,A,63,11:52:53,2012-11-10
2012-12-20 19:55:15,Thursday,1,28,B,27,19:55:15,2012-12-20
2013-03-12 07:35:01,Tuesday,0,40,C,40,07:35:01,2013-03-12
2013-03-13 08:55:03,Wednesday,0,40,C,40,08:55:03,2013-03-13
2013-03-06 18:10:14,Wednesday,1,40,C,39,18:10:14,2013-03-06
2013-03-10 11:40:06,Sunday,40,40,C,0,11:40:06,2013-03-10
2013-03-06 17:55:14,Wednesday,1,40,C,39,17:55:14,2013-03-06
2012-11-10 09:32:46,Saturday,11,100,A,89,09:32:46,2012-11-10
2013-03-18 15:35:11,Monday,2,40,C,38,15:35:11,2013-03-18
2012-11-08 11:00:38,Thursday,13,100,A,87,11:00:38,2012-11-08
2013-03-16 13:10:08,Saturday,34,40,C,6,13:10:08,2013-03-16
2013-03-15 09:45:04,Friday,2,40,C,38,09:45:04,2013-03-15
2012-11-07 18:44:53,Wednesday,0,100,A,100,18:44:53,2012-11-07
2013-03-13 10:50:05,Wednesday,3,40,C,37,10:50:05,2013-03-13
2013-03-06 10:00:04,Wednesday,1,40,C,39,10:00:04,2013-03-06
2013-03-13 09:10:03,Wednesday,0,40,C,40,09:10:03,2013-03-13
2012-12-08 08:40:03,Saturday,28,28,B,0,08:40:03,2012-12-08
2013-03-05 12:55:07,Tuesday,5,40,C,35,12:55:07,2013-03-05
2012-12-22 11:00:06,Saturday,27,28,B,1,11:00:06,2012-12-22
2013-03-12 07:40:01,Tuesday,0,40,C,40,07:40:01,2013-03-12
2013-03-09 08:05:02,Saturday,40,40,C,0,08:05:02,2013-03-09
2012-11-09 11:11:44,Friday,10,100,A,90,11:11:44,2012-11-09
2012-11-08 11:20:39,Thursday,14,100,A,86,11:20:39,2012-11-08
2012-11-07 09:34:26,Wednesday,6,100,A,94,09:34:26,2012-11-07
2012-11-08 15:35:50,Thursday,21,100,A,79,15:35:50,2012-11-08
2012-11-10 16:18:06,Saturday,76,100,A,24,16:18:06,2012-11-10
2013-03-17 15:15:10,Sunday,40,40,C,0,15:15:10,2013-03-17
2013-03-13 08:05:02,Wednesday,0,40,C,40,08:05:02,2013-03-13
2013-03-21 18:25:14,Thursday,8,40,C,32,18:25:14,2013-03-21
2012-12-29 18:45:42,Saturday,28,28,B,0,18:45:42,2012-12-29
2013-03-21 07:00:01,Thursday,40,40,C,0,07:00:01,2013-03-21
2013-03-17 16:05:11,Sunday,40,40,C,0,16:05:11,2013-03-17
2012-12-27 11:50:07,Thursday,28,28,B,0,11:50:07,2012-12-27
2013-03-15 12:45:07,Friday,2,40,C,38,12:45:07,2013-03-15
2013-03-12 07:45:02,Tuesday,0,40,C,40,07:45:02,2013-03-12
2013-03-11 16:15:12,Monday,4,40,C,36,16:15:12,2013-03-11
2012-12-25 14:50:10,Tuesday,28,28,B,0,14:50:10,2012-12-25
2013-03-02 18:40:14,Saturday,37,40,C,3,18:40:14,2013-03-02
2012-12-25 13:30:08,Tuesday,28,28,B,0,13:30:08,2012-12-25
2012-12-08 12:05:07,Saturday,28,28,B,0,12:05:07,2012-12-08
2013-03-06 11:10:06,Wednesday,4,40,C,36,11:10:06,2013-03-06
2013-03-14 09:00:55,Thursday,0,40,C,40,09:00:55,2013-03-14
2012-12-19 14:15:09,Wednesday,0,28,B,28,14:15:09,2012-12-19
2012-12-26 09:35:05,Wednesday,28,28,B,0,09:35:05,2012-12-26
2013-03-15 16:50:12,Friday,9,40,C,31,16:50:12,2013-03-15
2013-03-19 14:40:10,Tuesday,1,40,C,39,14:40:10,2013-03-19
